name,primary_category,country_code,funding_total_usd,funding_rounds,status,failed,startup_age_years,founded_year
scPharmaceuticals,Health and Wellness,USA,16000000.0,1,operating,0,19.0,2007.0
Scranton Gillette Communications,Biotechnology,USA,1550000.0,1,operating,0,66.0,1960.0
Scrap Connection,Trading,NLD,218423.0,2,operating,0,14.0,2012.0
Scrapblog,Curated Web,USA,11500000.0,5,acquired,0,20.0,2006.0
ScraperWiki,Analytics,GBR,1198810.0,2,operating,0,16.0,2010.0
Scratch,Customer Service,USA,3600000.0,1,operating,0,12.0,2014.0
Scratch Hard,Coupons,USA,1400000.0,1,operating,0,14.0,2012.0
Scratch Music Group,Music,USA,3300000.0,3,operating,0,24.0,2002.0
Scratch Wireless,Mobile,USA,5900000.0,2,operating,0,15.0,2011.0
ScratchJr,Computers,Unknown,77474.0,1,operating,0,12.0,2014.0
ScreachTV,Games,GBR,2500000.0,1,operating,0,16.0,2010.0
Screamin Daily Deals,Curated Web,USA,450000.0,1,acquired,0,16.0,2010.0
Screen,Biotechnology,USA,29000.0,1,operating,0,27.0,1999.0
Screen Tonic,Advertising,Unknown,6833750.0,1,acquired,0,25.0,2001.0
Screenburn,Curated Web,GBR,500000.0,1,operating,0,14.0,2012.0
ScreenDy,Apps,USA,300000.0,1,operating,0,14.0,2012.0
Screener,Testing,Unknown,101351.0,1,operating,0,12.0,2014.0
Screenhero,Collaboration,USA,1800000.0,1,acquired,0,13.0,2013.0
ScreenHits,Entrepreneur,GBR,1200000.0,1,operating,0,14.0,2012.0
Screenie,Human Resources,USA,700000.0,2,operating,0,13.0,2013.0
ScreenMedix,Curated Web,USA,500000.0,1,operating,0,13.0,2013.0
ScreenScape Networks,Advertising,CAN,4000000.0,2,closed,1,3.0,2007.0
ScreenTag,Mobile,GBR,30965.0,1,operating,0,14.0,2012.0
Screenz,Entertainment,ISR,5000000.0,1,operating,0,15.0,2011.0
Screwpulp,Public Relations,USA,345000.0,3,operating,0,13.0,2013.0
Scribble Press,Art,USA,1150000.0,1,acquired,0,20.0,2006.0
ScribbleLive,Big Data Analytics,CAN,58920529.0,5,operating,0,18.0,2008.0
Scribd,E-Books,USA,47762000.0,6,operating,0,19.0,2007.0
scrible,Enterprise Software,USA,500000.0,1,operating,0,16.0,2010.0
Scribz,Comics,CHL,40000.0,1,operating,0,14.0,2012.0
Scripbox,Investment Management,IND,2500000.0,1,operating,0,14.0,2012.0
Scripped,Entertainment,USA,791274.0,3,operating,0,19.0,2007.0
Scripps Networks Interactive,Curated Web,USA,10000000.0,1,ipo,0,32.0,1994.0
ScripsAmerica,Biotechnology,USA,4200537.0,2,operating,0,18.0,2008.0
Scrip-t,Enterprise Software,CHN,162364.0,1,operating,0,19.0,2007.0
Scripted.com,Crowdsourcing,USA,14500000.0,4,operating,0,15.0,2011.0
Scriptick,Social Media,USA,538000.0,1,operating,0,13.0,2013.0
ScriptPad,Doctors,USA,432000.0,2,operating,0,16.0,2010.0
ScriptRock,Enterprises,USA,9952199.0,4,operating,0,14.0,2012.0
ScrollMotion,Apps,USA,49647751.0,7,operating,0,18.0,2008.0
Scrooge,Mobile Payments,FIN,233960.0,5,operating,0,15.0,2011.0
Scryer,Software,USA,16700000.0,2,operating,0,13.0,2013.0
SCS Group,Manufacturing,GBR,159444.0,1,operating,0,34.0,1992.0
SCSG EA Acquisition Company,Health and Wellness,USA,32000000.0,2,operating,0,19.0,2007.0
ScubaTribe,Adventure Travel,USA,61367.0,1,operating,0,13.0,2013.0
Sculpteo,Curated Web,FRA,5397761.0,1,operating,0,17.0,2009.0
Scurri,Delivery,IRL,2500000.0,2,operating,0,16.0,2010.0
Scuter,Electric Vehicles,ITA,110995.593474939,1,closed,1,0.0,2015.0
Scutify,Financial Services,USA,2500000.0,2,operating,0,13.0,2013.0
Scuttledog,Social Media,GBR,125000.0,1,operating,0,16.0,2010.0
Scutum,Automotive,ESP,2573200.0,1,operating,0,15.0,2011.0
SCVNGR,Games,USA,40785000.0,6,operating,0,18.0,2008.0
SCYFIX,Hardware + Software,USA,2856847.0,2,operating,0,24.0,2002.0
Scylab medic,Health Care,DEU,856000.0,1,operating,0,20.0,2006.0
SCYNEXIS,Health Care,USA,11449343.0,1,ipo,0,27.0,1999.0
Scypho,Consumer Electronics,SWE,5600000.0,3,operating,0,16.0,2010.0
SDH Group,Business Services,USA,915000.0,1,closed,1,0.0,2003.0
SDL Enterprise Technologies,Software,USA,6000000.0,1,closed,1,7.0,1998.0
SE Holdings and Incubations,Software,JPN,24000.0,1,operating,0,41.0,1985.0
SEA,Engineering Firms,USA,384500.0,2,operating,0,56.0,1970.0
Seabags,Fashion,USA,140000.0,1,operating,0,27.0,1999.0
Seaborn Networks,Mobile,USA,18774140.0,2,operating,0,15.0,2011.0
SeaDragon Software,Software,Unknown,2000000.0,1,acquired,0,23.0,2003.0
Seahorse,Photography,USA,450000.0,1,operating,0,13.0,2013.0
Seahorse Bioscience,Biotechnology,USA,31746594.0,4,acquired,0,26.0,2000.0
Seakeeper,Manufacturing,USA,833333.0,1,operating,0,24.0,2002.0
"SEAL Innovation, Inc.",Hardware + Software,USA,2000000.0,1,operating,0,16.0,2010.0
Seal Software,Software,USA,4000000.0,1,operating,0,16.0,2010.0
Sealed,Clean Energy,USA,535000.0,2,operating,0,14.0,2012.0
SealedMedia,Security,GBR,25000000.0,2,operating,0,30.0,1996.0
SeamBLiSS,Consumers,USA,20000.0,1,operating,0,14.0,2012.0
Seamless Medical Systems,Health Care,USA,5500000.0,3,operating,0,15.0,2011.0
Seamless Planet,Travel & Tourism,USA,543889.0,2,operating,0,12.0,2014.0
Seamless Toy Company,Entertainment,USA,3430000.0,2,operating,0,14.0,2012.0
SeamlessDocs,Enterprise Software,USA,6450000.0,4,operating,0,15.0,2011.0
SeamlessMD,Health Care,CAN,1100000.0,1,operating,0,14.0,2012.0
Seamless Receipts,Messaging,USA,1750000.0,2,acquired,0,17.0,2009.0
SeaMobile,Web Hosting,USA,20000000.0,1,operating,0,21.0,2005.0
Seamster.io,Information Services,USA,20000.0,1,operating,0,12.0,2014.0
Seanodes,Web Hosting,FRA,6500000.0,1,operating,0,24.0,2002.0
Search Initiatives,Search,USA,9430480.0,2,operating,0,20.0,2006.0
Searchbox,Data Mining,CHE,980392.0,1,operating,0,17.0,2009.0
Searchdaimon,Enterprise Search,NOR,769000.0,2,operating,0,21.0,2005.0
Searcheeze,Curated Web,USA,305000.0,1,closed,1,0.0,2011.0
SearchForce,Advertising,USA,4057165.0,2,operating,0,22.0,2004.0
IgnitionOne,Advertising,USA,68213212.0,4,operating,0,22.0,2004.0
SearchMe,Search,USA,46914300.0,6,closed,1,4.0,2005.0
Searchmetrics,Analytics,DEU,23885724.316753,5,operating,0,19.0,2007.0
Searchperience Inc.,E-Commerce,USA,2250000.0,2,operating,0,12.0,2014.0
Searchwords Pty Ltd,Advertising,AUS,6000.0,1,operating,0,15.0,2011.0
Search'XPR Inc.,Apps,USA,2059769.0,1,operating,0,13.0,2013.0
Seascape Health Alliance,Medical,USA,50000.0,1,operating,0,12.0,2014.0
Seaside Therapeutics,Biotechnology,USA,30000000.0,1,operating,0,21.0,2005.0
Seasonal Kids Sales,Kids,USA,2000.0,1,operating,0,12.0,2014.0
seasonax GmbH,Software,AUT,615905.0,3,operating,0,12.0,2014.0
SEAT 4a,Aerospace,DEU,130931.0,1,operating,0,14.0,2012.0
Seaters,Android,USA,4000000.0,2,operating,0,12.0,2014.0
SeatGeek,Concerts,USA,102970000.0,9,operating,0,17.0,2009.0
SeatID,Social Media,ISR,1000000.0,2,operating,0,15.0,2011.0
SeatKarma,Games,USA,30000.0,1,operating,0,18.0,2008.0
SeatNinja,Mobile,USA,375000.0,3,closed,1,0.0,2012.0
SeatSmart,Events,USA,750000.0,1,operating,0,12.0,2014.0
SeatSwapr,Transportation,USA,10000.0,1,closed,1,0.0,2012.0
Seattle Biomedical Research Institute,Biotechnology,USA,26000000.0,2,operating,0,50.0,1976.0
Seattle Genetics,Biotechnology,USA,164000000.0,2,ipo,0,28.0,1998.0
Seattle Good Business Network,Non Profit,USA,17000.0,1,operating,0,16.0,2010.0
Seatwave,E-Commerce,GBR,53000000.0,4,operating,0,20.0,2006.0
Seaweed Bath Co.,Health and Wellness,USA,2144487.0,1,operating,0,16.0,2010.0
SeaWell Networks,Software,CAN,17412208.0,5,acquired,0,18.0,2008.0
Seawind,Aerospace,USA,500000.0,1,operating,0,17.0,2009.0
Sebacia,Curated Web,USA,55593417.0,7,operating,0,16.0,2010.0
Secant Therapeutics,Biotechnology,USA,150000.0,1,operating,0,16.0,2010.0
Secerno,Databases,GBR,19800000.0,2,acquired,0,23.0,2003.0
"SecLingua, Inc.",Cyber Security,USA,500000.0,1,operating,0,14.0,2012.0
Seclore,Software,Unknown,6000000.0,2,operating,0,16.0,2010.0
Secondbrain,Content,NOR,1500000.0,1,closed,1,0.0,2007.0
BuyHappy,Apps,USA,900000.0,1,operating,0,13.0,2013.0
Second & Fourth,Consulting,USA,50000.0,1,operating,0,14.0,2012.0
Second Genome,Biotechnology,USA,18999999.0,3,operating,0,17.0,2009.0
Second Half Playbook,Curated Web,USA,500000.0,1,closed,1,0.0,2010.0
Second Light,Elder Care,USA,60000.0,2,operating,0,13.0,2013.0
Second Measure,Big Data Analytics,USA,120000.0,1,operating,0,11.0,2015.0
Second Porch,Real Estate,USA,1725000.0,2,acquired,0,17.0,2009.0
Second Sight,Health Care,USA,14500000.0,4,operating,0,28.0,1998.0
Second Time Around,Retail,USA,3000.0,1,operating,0,12.0,2014.0
SecondHome,Travel,CAN,600000.0,1,operating,0,14.0,2012.0
Linden Lab,Games,USA,19000000.0,2,operating,0,27.0,1999.0
SecondMarket,Finance,USA,34150000.0,5,acquired,0,22.0,2004.0
SecondMic,Crowdsourcing,USA,18000.0,2,operating,0,12.0,2014.0
Secpanel,Software,USA,40000.0,1,operating,0,15.0,2011.0
Secret,Apps,USA,35025000.0,3,closed,1,1.0,2013.0
Secret Escapes,Travel,GBR,72857670.0,3,operating,0,16.0,2010.0
Secret Golf,Digital Media,USA,2700000.0,2,operating,0,14.0,2012.0
Secret Lab,Android,AUS,1300000.0,3,operating,0,18.0,2008.0
Secret Media Inc.,Advertising,USA,1000000.0,1,operating,0,12.0,2014.0
Secret Recipe,Hospitality,Unknown,30000000.0,1,operating,0,29.0,1997.0
Secret Space,Local Businesses,USA,15000.0,2,operating,0,13.0,2013.0
SecretBuilders,Games,USA,2300000.0,1,closed,1,3.0,2007.0
SecretSales,E-Commerce,GBR,17495275.0,3,operating,0,19.0,2007.0
Section 101,Blogging Platforms,USA,1510000.0,1,operating,0,15.0,2011.0
SectorQube,Consumer Electronics,IND,173000.0,2,operating,0,15.0,2011.0
SECU4,Electronics,CHE,1096589.0,4,operating,0,19.0,2007.0
Seculert,Enterprises,ISR,15850000.0,3,operating,0,16.0,2010.0
SecurActive,Security,FRA,1940000.0,1,operating,0,22.0,2004.0
Securant,Fleet Management,USA,750000.0,1,operating,0,24.0,2002.0
Secure Command,Software,USA,1099993.0,1,operating,0,17.0,2009.0
Secure Computing,Security,USA,69900000.0,1,acquired,0,42.0,1984.0
Secure Data In Motion,Software,USA,8000000.0,1,acquired,0,27.0,1999.0
Secure Healing,Software,USA,50000.0,1,operating,0,15.0,2011.0
Secure Islands Technologies,Security,ISR,11100000.0,2,acquired,0,20.0,2006.0
SecureMedia,Games,USA,4000000.0,1,acquired,0,30.0,1996.0
Secure Outcomes,Software,USA,269000.0,2,operating,0,18.0,2008.0
Secure Software,Software,USA,9250000.0,1,acquired,0,25.0,2001.0
Secure64,Software,USA,18316556.0,4,operating,0,24.0,2002.0
SecureAuth,Enterprise Software,USA,13000000.0,2,operating,0,20.0,2006.0
SecureBeam,Cloud Security,AUT,33511.0,1,operating,0,12.0,2014.0
"Scrypt, Inc",Public Relations,USA,51250.0,1,closed,1,10.0,1999.0
SecureKey Technologies,Security,CAN,70481122.0,6,operating,0,18.0,2008.0
SecureNet Payment Systems,E-Commerce,USA,18000000.0,2,acquired,0,29.0,1997.0
Securens,Security,IND,9000000.0,2,operating,0,14.0,2012.0
SecureOne Data Solutions,BPO Services,USA,12000000.0,1,operating,0,48.0,1978.0
Securesight Technologies,Information Security,IND,10000.0,1,operating,0,13.0,2013.0
SecureWave,Security,LUX,3900000.0,1,operating,0,30.0,1996.0
SecureWorks,Security,USA,73500000.0,3,acquired,0,27.0,1999.0
Securify,Hardware + Software,USA,15000000.0,1,acquired,0,28.0,1998.0
Securisyn Medical,Biotechnology,USA,2901000.0,2,operating,0,15.0,2011.0
Security First,Privacy,USA,29217000.0,1,operating,0,24.0,2002.0
SecurityScorecard Inc.,Cloud Computing,USA,15923277.0,2,operating,0,13.0,2013.0
Securly,Software,USA,3000000.0,1,operating,0,14.0,2012.0
Securosys SA,Computers,CHE,1056769.0,1,operating,0,12.0,2014.0
Securus,Gps,USA,4651137.0,6,operating,0,18.0,2008.0
Securus Medical Group,Biotechnology,USA,7500000.0,3,operating,0,15.0,2011.0
Secustream Technologies,Software,NOR,796000.0,1,acquired,0,20.0,2006.0
SED Web,Apps,ITA,14500.0,1,operating,0,14.0,2012.0
Sedia Biosciences,Biotechnology,USA,1484998.0,3,operating,0,17.0,2009.0
SEE Forge,Enterprise Software,USA,2362500.0,5,operating,0,15.0,2011.0
SeeMe,Art,USA,4100000.0,2,operating,0,14.0,2012.0
See Your Box,Information Technology,GBR,650000.0,1,operating,0,13.0,2013.0
Seebright,Android,USA,655580.0,1,operating,0,14.0,2012.0
SEEC,Software,USA,1300000.0,1,acquired,0,38.0,1988.0
SEEC AB,Clean Technology,SWE,1411955.0,1,operating,0,20.0,2006.0
SeeChange Health,Health and Wellness,USA,35000000.0,2,operating,0,28.0,1998.0
Snapcious,Brand Marketing,USA,350000.0,1,operating,0,15.0,2011.0
SeeClickFix,Curated Web,USA,3365000.0,3,operating,0,18.0,2008.0
SeeControl,Analytics,USA,5117500.0,2,acquired,0,22.0,2004.0
"Silvair (Seed Labs, Inc.)",Hardware + Software,USA,3100000.0,1,operating,0,13.0,2013.0
Seed&Spark,Crowdfunding,USA,1235000.0,2,operating,0,14.0,2012.0
Seedcamp,Business Services,GBR,10501321.0,4,operating,0,19.0,2007.0
seedchange,Finance Technology,USA,950000.0,2,operating,0,14.0,2012.0
Seeder Clean Energy,Energy Efficiency,CHN,73000.0,4,operating,0,14.0,2012.0
Seedfuse,Social Media,USA,118000.0,1,operating,0,13.0,2013.0
Seeding Labs,Nonprofits,USA,3050000.0,2,operating,0,19.0,2007.0
SeedInvest,Crowdfunding,USA,5250000.0,2,operating,0,15.0,2011.0
algrano,E-Commerce,CHE,40000.0,2,operating,0,12.0,2014.0
Seedless Apps,Android,CAN,50701.0,1,operating,0,12.0,2014.0
Seedling,Curated Web,USA,10600000.0,4,operating,0,19.0,2007.0
Seedrs,Finance,GBR,22755553.0,9,operating,0,17.0,2009.0
seedtag,Advertising,ESP,545263.0,1,operating,0,12.0,2014.0
SeeFuture,Private Social Networking,USA,55000.0,1,operating,0,13.0,2013.0
Seegrid Corp,Automotive,USA,26937754.0,6,operating,0,23.0,2003.0
Seejay,Social Media Marketing,ITA,163448.0,2,operating,0,13.0,2013.0
Seek Thermal,Consumer Electronics,USA,40000000.0,1,operating,0,14.0,2012.0
Seek & Adore,E-Commerce,GBR,112243.0,1,closed,1,3.0,2010.0
Rocketfuel Games,Game Mechanics,CAN,1504721.0,2,operating,0,20.0,2006.0
Seeker-Industries,Analytics,GBR,372108.0,3,operating,0,13.0,2013.0
Seeker Wireless,Advertising,AUS,9060000.0,1,operating,0,23.0,2003.0
Seeking Alpha,Finance,USA,7000000.0,2,operating,0,22.0,2004.0
Seekly,Curated Web,Unknown,19000.0,1,operating,0,15.0,2011.0
SeekPanda,Business Travelers,USA,250000.0,2,operating,0,12.0,2014.0
Seelio,EdTech,USA,2225000.0,4,operating,0,15.0,2011.0
SEElogix,Curated Web,USA,112500.0,1,operating,0,15.0,2011.0
Seemage,Software,FRA,6261000.0,2,operating,0,24.0,2002.0
Seeme,Communities,GBR,42762.0,1,operating,0,13.0,2013.0
SeeMedia,E-Commerce,RUS,50000.0,1,closed,1,0.0,2012.0
SeeMore Interactive,Direct Marketing,USA,3050000.0,5,operating,0,14.0,2012.0
Seen,Content Discovery,USA,4617567.0,4,operating,0,14.0,2012.0
"Seen Digital Media, Inc.",Curated Web,USA,2792000.0,4,operating,0,17.0,2009.0
Seenapse,Creative Industries,MEX,275000.0,1,operating,0,12.0,2014.0
Seenit,Content,GBR,553576.0,2,operating,0,12.0,2014.0
Seeo,Clean Technology,USA,40600000.0,3,acquired,0,19.0,2007.0
SeeOn,Social Media,KOR,2278902.0,1,operating,0,14.0,2012.0
Seeonic,Software,USA,375000.0,1,operating,0,21.0,2005.0
Seeq,Analytics,USA,12189731.0,3,operating,0,13.0,2013.0
Seeqpod,Music,USA,7000000.0,1,acquired,0,21.0,2005.0
Seer Technologies,Software,USA,1705000.0,3,operating,0,21.0,2005.0
SeeSaw.com,Advertising,GBR,31551894.0,2,acquired,0,19.0,2007.0
SeeSaw Networks,Advertising,USA,23138876.0,7,closed,1,6.0,2005.0
Seesmic,Android,USA,16000000.0,3,acquired,0,19.0,2007.0
SeeSpace,Consumer Electronics,USA,1200000.0,2,operating,0,13.0,2013.0
SeeToo,Chat,USA,1000000.0,1,closed,1,0.0,2007.0
seeusoon.io,Online Scheduling,PRT,16691.0,1,operating,0,12.0,2014.0
Seevibes,Advertising,CAN,1200000.0,2,operating,0,15.0,2011.0
SeeWhy,Advertising,USA,17986943.0,8,acquired,0,23.0,2003.0
Sefaira,Energy Efficiency,USA,20000000.0,3,operating,0,17.0,2009.0
Sefas Innovation,Software,FRA,3760000.0,1,operating,0,35.0,1991.0
YAMAP,Gps,JPN,30097.0,1,operating,0,13.0,2013.0
Segetis,Clean Technology,USA,32236273.0,3,operating,0,20.0,2006.0
Segment,Analytics,USA,44600000.0,4,operating,0,14.0,2012.0
Segmint,Finance,USA,29517377.0,5,operating,0,19.0,2007.0
SegONE Inc.,Analytics,USA,625000.0,2,operating,0,13.0,2013.0
Segovia,Software,USA,13787114.0,1,operating,0,12.0,2014.0
Segterra (InsideTracker),Health and Wellness,USA,2500000.0,1,operating,0,17.0,2009.0
SegundoHogar,Online Rental,ARG,50000.0,2,operating,0,14.0,2012.0
Seguricel,Communities,VEN,477326.0,2,operating,0,18.0,2008.0
Seguro Surgical,Biotechnology,USA,1277832.0,2,operating,0,17.0,2009.0
Segway,Clean Technology,USA,161040000.0,3,acquired,0,25.0,2001.0
Seismic Games,Games,USA,4238332.0,3,operating,0,15.0,2011.0
Seismic Software,Enterprise Software,USA,24500000.0,2,operating,0,15.0,2011.0
Seismos,Analytics,USA,4000000.0,1,operating,0,14.0,2012.0
Seismotech,Data Centers,RUS,1000000.0,1,closed,1,2.0,2010.0
SEJENT,Games,USA,1000000.0,1,operating,0,15.0,2011.0
Sekoia,Assisted Living,DNK,3636583.0,2,operating,0,15.0,2011.0
Selah Companies,Health Care,USA,625000.0,1,operating,0,21.0,2005.0
Selah Genomics,Biotechnology,USA,900000.0,1,acquired,0,14.0,2012.0
Selah Technologies,Manufacturing,USA,1600000.0,1,acquired,0,20.0,2006.0
Selatra,Apps,IRL,4443800.0,2,acquired,0,24.0,2002.0
SELECT,Discounts,USA,40000.0,1,operating,0,13.0,2013.0
Select Uniforms,Manufacturing,GBR,63992.0,1,operating,0,29.0,1997.0
Selecta Biosciences,Biotechnology,USA,182042306.0,11,operating,0,18.0,2008.0
Selectable Media,Advertising,USA,4570000.0,3,operating,0,15.0,2011.0
Selectica,Software,USA,34245892.0,4,ipo,0,30.0,1996.0
Selectionnist,Beauty,FRA,2110951.0,1,operating,0,13.0,2013.0
SelectMinds,Internet Marketing,USA,5500000.0,1,acquired,0,26.0,2000.0
Selectron,Industrial,CHE,7962962.0,1,closed,1,53.0,1956.0
Selerity,Content Discovery,USA,10320000.0,3,operating,0,17.0,2009.0
Selexagen Therapeutics,Biotechnology,USA,597387.0,1,operating,0,18.0,2008.0
Self Health Network,Health and Wellness,USA,5643780.0,1,operating,0,15.0,2011.0
Self Lender,Consumer Internet,USA,2035000.0,2,operating,0,12.0,2014.0
Self Spark,Health and Wellness,USA,37000.0,1,operating,0,14.0,2012.0
SelfDrvn Enterprise Pte Ltd,Big Data Analytics,SGP,370000.0,1,operating,0,11.0,2015.0
SelfEcho,Analytics,USA,217500.0,1,operating,0,13.0,2013.0
Selfie.com,Photography,Unknown,1183643.0,2,operating,0,13.0,2013.0
SelfieJobs,Consulting,SWE,134229.0,1,operating,0,12.0,2014.0
Selfless,Communities,Unknown,50000.0,1,operating,0,12.0,2014.0
Selfscore,Analytics,USA,7250000.0,3,operating,0,14.0,2012.0
SelfStir Ltd,Enterprise Software,GBR,140000.0,2,operating,0,15.0,2011.0
SelfWealth,Financial Services,AUS,4300000.0,1,operating,0,15.0,2011.0
Sell My Timeshare NOW,Online Rental,USA,10100000.0,2,operating,0,18.0,2008.0
Chirpify,Advertising Platforms,USA,8170000.0,4,operating,0,15.0,2011.0
SellABand,Music,Unknown,5000000.0,1,closed,1,2.0,2006.0
SellanApp,Apps,NLD,963278.0,5,operating,0,14.0,2012.0
Sellbox,Content,POL,9000.0,2,operating,0,14.0,2012.0
Sellbrite,E-Commerce,USA,968000.0,2,operating,0,13.0,2013.0
Selleration,Software,USA,500000.0,1,operating,0,15.0,2011.0
Selleroutlet,E-Commerce,GBR,150000.0,1,operating,0,14.0,2012.0
Sellf,Collaboration,ITA,500000.0,1,operating,0,13.0,2013.0
Selligy,CRM,USA,2828000.0,2,acquired,0,15.0,2011.0
Selling Simplified,Software,USA,2800000.0,1,operating,0,15.0,2011.0
Sellobuy,Classifieds,RUS,500000.0,1,operating,0,15.0,2011.0
Sellplex,E-Commerce,GBR,40000.0,1,closed,1,0.0,2013.0
sellpoints,Advertising,USA,20367984.0,4,operating,0,26.0,2000.0
SellrBuyr Free Classifieds India,Business Services,Unknown,1635.0,1,operating,0,12.0,2014.0
Sellshark,Recycling,USA,75000.0,1,operating,0,15.0,2011.0
Sellsy,Billing,FRA,2165094.0,3,operating,0,17.0,2009.0
Sellywhere,E-Commerce,CHL,40000.0,1,operating,0,13.0,2013.0
Selo Reserva,E-Commerce,BRA,225000.0,2,closed,1,1.0,2012.0
Selphee,Mobile,USA,337930.0,1,operating,0,13.0,2013.0
SelSahara,Agriculture,MYS,3750000.0,2,closed,1,4.0,2010.0
Selventa,Biotechnology,USA,12000000.0,3,operating,0,25.0,2001.0
Selvera,Health and Wellness,USA,1000000.0,1,operating,0,13.0,2013.0
Selvz,Content,USA,380000.0,6,operating,0,16.0,2010.0
SemaConnect,Clean Technology,USA,26300000.0,3,operating,0,18.0,2008.0
Semadic,E-Commerce,CAN,500000.0,1,operating,0,14.0,2012.0
Semafone,Security,Unknown,2840000.0,1,operating,0,17.0,2009.0
Semant.io,Analytics,CHL,40000.0,1,operating,0,12.0,2014.0
semanticlabs,Collaboration,AUT,2073280.0,2,operating,0,21.0,2005.0
Semantics3,E-Commerce,USA,2150000.0,2,operating,0,13.0,2013.0
Semantify,Apps,USA,3200000.0,2,operating,0,18.0,2008.0
Semantra,Analytics,USA,9100000.0,3,closed,1,5.0,2003.0
Semasio,Advertising,DEU,717699.0,2,operating,0,16.0,2010.0
Semba Biosciences,Biotechnology,USA,1731175.0,4,operating,0,21.0,2005.0
Semblee_,Digital Media,USA,150000.0,1,operating,0,15.0,2011.0
Sembraire,Clean Technology,PER,50000.0,1,closed,1,0.0,2012.0
Semcasting,B2B,USA,2000000.0,1,operating,0,17.0,2009.0
SemEquip,Semiconductors,USA,26000000.0,1,acquired,0,26.0,2000.0
Semetric,Analytics,GBR,4700000.0,1,acquired,0,18.0,2008.0
SemiNex,Semiconductors,USA,839766.0,2,operating,0,23.0,2003.0
semiosBIO Technologies,Biotechnology,CAN,474000.0,1,operating,0,16.0,2010.0
SemiSouth Laboratories,Electronics,USA,39000000.0,4,closed,1,10.0,2000.0
Semitech Semiconductor,Clean Energy,AUS,9000000.0,1,operating,0,16.0,2010.0
Semler Scientific,Biotechnology,USA,498600.0,1,ipo,0,19.0,2007.0
Semma Therapeutics,Biotechnology,USA,44000000.0,1,operating,0,11.0,2015.0
Semmle,Software,GBR,10000000.0,2,operating,0,20.0,2006.0
Semmx,Curated Web,USA,1750000.0,2,operating,0,15.0,2011.0
Semnur Pharmaceuticals,Biotechnology,USA,6000000.0,1,operating,0,13.0,2013.0
Semprius,Clean Technology,USA,63997160.0,18,operating,0,21.0,2005.0
Semprus BioSciences,Biotechnology,USA,27000000.0,3,acquired,0,20.0,2006.0
Semtek Innovative Solutions,Hardware + Software,USA,17590000.0,2,acquired,0,27.0,1999.0
Semtive,Energy,ARG,25000.0,1,operating,0,17.0,2009.0
SEMYOU,Cloud Computing,USA,200000000.0,1,operating,0,15.0,2011.0
Senath Pty Ltd,Cloud Computing,AUS,146067.0,2,operating,0,19.0,2007.0
